0,533,54,1,1,350,534
0,573,5,1,1,305,574
0,942,69,1,1,367,943
1,1064,41,1,1,341,531
0,1129,18,1,1,317,1130
0,1185,777,1,1,1081,1186
0,1223,52,1,1,348,1224
0,1342,65,1,1,360,1343
0,1383,48,1,1,356,1384
0,1661,879,1,1,1300,1662
0,1673,647,1,1,939,1674
0,1685,360,1,1,678,1686
0,1713,532,1,1,939,1714
0,1780,351,1,1,739,1781
0,1950,359,1,1,688,1951
0,2126,349,1,1,691,2127
1,2287,0,1,1,305,1102
1,2338,447,1,1,806,1115
1,2438,643,1,1,935,1055
0,2501,256,1,1,691,2502
1,2519,-12,1,1,289,1390
1,2552,567,1,1,931,1979
1,2587,72,1,1,371,461
1,2627,561,1,1,918,1685
1,2989,636,1,1,931,1647
2,3069,-17,1,1,285,517
2,3086,-15,1,1,289,2022
2,3164,327,1,1,655,726
2,3198,59,1,1,353,611
1,3397,508,1,1,923,1617
1,3472,503,1,1,943,1787
1,3536,643,1,1,936,1875
1,3608,537,1,1,918,1658
2,3640,24,1,1,323,1013
1,3664,319,1,1,690,1163
2,3855,336,1,1,691,1517
2,3913,50,1,1,346,924
2,4060,465,1,1,820,1773
1,4181,641,1,1,939,2468
3,4206,17,1,1,333,566
3,4364,622,1,1,916,1278
3,4367,409,1,1,795,1298
2,4453,635,1,1,941,1934
1,4833,17,1,1,317,3160
3,4880,641,1,1,935,1716
2,4918,70,1,1,366,1382
2,4977,16,1,1,318,1505
2,5155,462,1,1,814,1491
3,5178,644,1,1,937,1980
3,5270,532,1,1,935,1415
4,5276,350,1,1,694,909
3,5415,310,1,1,691,1355
3,5485,634,1,1,932,1572
2,5593,994,1,1,1332,1985
4,5636,433,1,1,774,1430
2,5703,61,1,1,357,870
3,5882,65,1,1,362,964
4,5893,311,1,1,669,1013
2,5960,415,1,1,804,1779
2,6156,1158,1,1,1575,2759
4,6234,-8,1,1,302,819
4,6362,640,1,1,934,877
3,6580,352,1,1,691,1603
5,6583,40,1,1,344,947
5,6590,329,1,1,664,697
5,6657,18,1,1,316,423
4,6725,272,1,1,623,2361
3,6727,24,1,1,322,767
3,6875,464,1,1,810,1282
5,6961,647,1,1,939,1685
4,6961,330,1,1,681,1079
3,7044,415,1,1,827,2591
6,7152,17,1,1,324,569
3,7336,73,1,1,367,1633
4,7441,634,1,1,928,2171
4,7547,53,1,1,355,503
