0,4095,110,1,1,446,4096
0,4095,57,1,1,410,4096
0,4095,88,1,1,441,4096
0,4095,-78,1,1,275,4096
0,4095,57,1,1,410,4096
0,4095,-25,1,1,266,4096
0,4095,-23,1,1,307,4096
0,4095,93,1,1,446,4096
0,4095,67,1,1,420,4096
0,4095,-25,1,1,307,4096
0,4095,98,1,1,451,4096
0,4095,24,1,1,377,4096
0,4095,97,1,1,450,4096
0,4095,88,1,1,441,4096
0,4095,118,1,1,471,4096
0,4095,81,1,1,434,4096
1,8191,116,1,1,469,4096
1,8191,58,1,1,411,4096
1,8191,58,1,1,395,4096
1,8191,-28,1,1,321,4096
1,8191,32,1,1,369,4096
1,8191,131,1,1,483,4096
1,8191,113,1,1,466,4096
1,8191,67,1,1,420,4096
1,8191,10,1,1,363,4096
1,8191,27,1,1,380,4096
1,8191,29,1,1,382,4096
1,8191,64,1,1,413,4096
1,8191,65,1,1,418,4096
1,8191,50,1,1,403,4096
1,8191,42,1,1,395,4096
1,8191,-5,1,1,306,4096
2,11484,30,1,1,333,3293
2,12287,167,1,1,520,4096
2,12287,122,1,1,475,4096
2,12287,119,1,1,472,4096
2,12287,38,1,1,385,4096
2,12287,126,1,1,479,4096
2,12287,-5,1,1,348,4096
2,12287,-17,1,1,314,4096
2,12287,71,1,1,402,4096
2,12287,38,1,1,396,4096
2,12287,52,1,1,405,4096
2,12287,55,1,1,408,4096
2,12287,3,1,1,356,4096
2,12287,120,1,1,473,4096
2,12287,39,1,1,392,4096
2,12287,82,1,1,435,4096
3,15580,107,1,1,460,4096
3,16383,53,1,1,374,4096
3,16383,66,1,1,419,4096
3,16383,64,1,1,401,4096
3,16383,64,1,1,417,4096
3,16383,66,1,1,419,4096
3,16383,195,1,1,547,4096
3,16383,80,1,1,419,4096
3,16383,119,1,1,472,4096
3,16383,65,1,1,418,4096
3,16383,158,1,1,511,4096
3,16383,24,1,1,346,4096
3,16383,80,1,1,433,4096
3,16383,108,1,1,461,4096
3,16383,-10,1,1,287,4096
3,16383,151,1,1,504,4096
4,19676,121,1,1,474,4096
4,20479,13,1,1,350,4096
4,20479,101,1,1,454,4096
4,20479,9,1,1,362,4096
4,20479,56,1,1,409,4096
4,20479,94,1,1,447,4096
4,20479,121,1,1,474,4096
4,20479,102,1,1,455,4096
4,20479,72,1,1,417,4096
4,20479,80,1,1,424,4096
4,20479,56,1,1,409,4096
4,20479,104,1,1,457,4096
4,20479,122,1,1,475,4096
4,20479,87,1,1,440,4096
4,20479,78,1,1,419,4096
4,20479,-19,1,1,312,4096
5,22638,15,1,1,314,2159
5,22814,26,1,1,333,2335
5,23772,165,1,1,518,4096
5,24575,170,1,1,523,4096
5,24575,70,1,1,421,4096
5,24575,77,1,1,430,4096
5,24575,5,1,1,366,4096
5,24575,111,1,1,464,4096
5,24575,94,1,1,438,4096
5,24575,122,1,1,475,4096
5,24575,121,1,1,474,4096
5,24575,149,1,1,501,4096
5,24575,178,1,1,531,4096
5,24575,54,1,1,407,4096
5,24575,144,1,1,497,4096
5,24575,99,1,1,452,4096
6,26734,122,1,1,475,4096
6,26910,122,1,1,475,4096
6,27868,200,1,1,528,4096
6,28671,117,1,1,474,4096
6,28671,64,1,1,417,4096
6,28671,118,1,1,471,4096
6,28671,95,1,1,446,4096
6,28671,213,1,1,566,4096
6,28671,106,1,1,459,4096
6,28671,117,1,1,470,4096
6,28671,119,1,1,472,4096
6,28671,-42,1,1,259,4096
6,28671,68,1,1,421,4096
6,28671,122,1,1,475,4096
6,28671,122,1,1,475,4096
6,28671,53,1,1,412,4096
7,30830,218,1,1,570,4096
7,31006,154,1,1,507,4096
7,31102,-60,1,1,251,2431
7,31964,140,1,1,492,4096
7,32767,180,1,1,532,4096
7,32767,201,1,1,521,4096
7,32767,158,1,1,499,4096
7,32767,251,1,1,603,4096
7,32767,116,1,1,469,4096
7,32767,112,1,1,465,4096
7,32767,250,1,1,603,4096
7,32767,118,1,1,471,4096
7,32767,231,1,1,586,4096
7,32767,122,1,1,475,4096
7,32767,129,1,1,484,4096
7,32767,178,1,1,531,4096
8,33649,65,1,1,373,2547
8,34926,255,1,1,607,4096
8,35102,227,1,1,579,4096
8,36060,123,1,1,474,4096
8,36863,215,1,1,564,4096
8,36863,90,1,1,443,4096
8,36863,118,1,1,474,4096
8,36863,115,1,1,452,4096
8,36863,151,1,1,503,4096
8,36863,231,1,1,571,4096
8,36863,279,1,1,632,4096
8,36863,319,1,1,672,4096
8,36863,147,1,1,499,4096
8,36863,243,1,1,595,4096
8,36863,131,1,1,483,4096
8,36863,133,1,1,475,4096
9,37745,180,1,1,533,4096
9,39022,151,1,1,504,4096
9,39198,135,1,1,487,4096
9,39222,50,1,1,363,2359
9,40156,116,1,1,475,4096
9,40959,122,1,1,475,4096
9,40959,215,1,1,564,4096
9,40959,195,1,1,547,4096
9,40959,177,1,1,529,4096
9,40959,181,1,1,534,4096
9,40959,133,1,1,486,4096
9,40959,240,1,1,580,4096
9,40959,156,1,1,519,4096
9,40959,329,1,1,686,4096
9,40959,177,1,1,530,4096
9,40959,216,1,1,565,4096
10,41841,213,1,1,559,4096
10,42279,79,1,1,373,1320
10,42990,469,1,1,806,3968
10,43294,305,1,1,655,4096
10,43318,151,1,1,509,4096
11,43544,75,1,1,373,1265
10,44252,163,1,1,510,4096
10,44406,76,1,1,373,3447
10,45055,-27,1,1,265,4096
10,45055,345,1,1,698,4096
10,45055,119,1,1,472,4096
10,45055,478,1,1,827,4096
10,45055,149,1,1,475,4096
10,45055,144,1,1,496,4096
10,45055,328,1,1,691,4096
10,45055,456,1,1,803,4096
10,45055,187,1,1,547,4096
11,45937,178,1,1,531,4096
11,46721,75,1,1,373,1666
11,47086,152,1,1,439,4096
11,47390,209,1,1,564,4096
11,47414,196,1,1,509,4096
12,47640,115,1,1,468,4096
12,48153,77,1,1,373,2216
11,48348,184,1,1,540,4096
11,48502,346,1,1,691,4096
11,49151,266,1,1,592,4096
11,49151,204,1,1,554,4096
11,49151,298,1,1,658,4096
11,49151,154,1,1,517,4096
11,49151,-31,1,1,260,4096
11,49151,232,1,1,549,4096
11,49151,181,1,1,553,4096
11,49151,230,1,1,523,4096
13,49615,378,1,1,691,1975
12,50817,162,1,1,475,4096
12,51182,189,1,1,481,4096
12,51486,153,1,1,505,4096
