0,961,46,1,1,342,962
0,961,46,1,1,342,962
0,1957,1,1,1,302,1958
0,2047,56,1,1,345,2048
0,2047,244,1,1,596,2048
0,2047,328,1,1,678,2048
0,2047,196,1,1,545,2048
0,2047,320,1,1,676,2048
0,2047,216,1,1,566,2048
0,2047,145,1,1,507,2048
0,2047,338,1,1,691,2048
0,2047,457,1,1,819,2048
0,2047,255,1,1,607,2048
0,2047,315,1,1,665,2048
0,2047,295,1,1,642,2048
0,2047,366,1,1,677,2048
0,2047,304,1,1,658,2048
1,3009,226,1,1,582,2048
1,4005,177,1,1,529,2048
1,4095,216,1,1,534,2048
1,4095,231,1,1,588,2048
1,4095,427,1,1,777,2048
1,4095,229,1,1,586,2048
1,4095,461,1,1,812,2048
1,4095,370,1,1,723,2048
1,4095,-13,1,1,287,2048
1,4095,336,1,1,691,2048
1,4095,339,1,1,698,2048
1,4095,341,1,1,687,2048
1,4095,182,1,1,534,2048
1,4095,319,1,1,645,2048
1,4095,166,1,1,521,2048
1,4095,53,1,1,332,2048
2,5057,209,1,1,543,2048
2,5841,40,1,1,339,1746
2,6053,247,1,1,598,2048
2,6143,355,1,1,691,2048
2,6143,7,1,1,304,2048
2,6143,136,1,1,488,2048
2,6143,169,1,1,523,2048
2,6143,103,1,1,459,2048
2,6143,277,1,1,627,2048
2,6143,256,1,1,600,2048
2,6143,281,1,1,634,2048
2,6143,276,1,1,636,2048
2,6143,247,1,1,607,2048
2,6143,173,1,1,526,2048
2,6143,355,1,1,708,2048
2,6143,346,1,1,699,2048
3,7105,128,1,1,480,2048
3,7206,25,1,1,337,1063
3,7889,334,1,1,683,2048
3,8101,303,1,1,648,2048
3,8191,331,1,1,691,2048
3,8191,71,1,1,377,2048
3,8191,14,1,1,302,2048
3,8191,72,1,1,356,2048
3,8191,338,1,1,691,2048
3,8191,256,1,1,600,2048
3,8191,212,1,1,562,2048
3,8191,313,1,1,663,2048
3,8191,171,1,1,526,2048
3,8191,153,1,1,509,2048
3,8191,260,1,1,600,2048
3,8191,374,1,1,727,2048
4,9153,241,1,1,554,2048
4,9254,323,1,1,673,2048
4,9937,241,1,1,594,2048
4,10149,0,1,1,272,2048
4,10239,368,1,1,718,2048
4,10239,155,1,1,503,2048
4,10239,474,1,1,827,2048
4,10239,-6,1,1,296,2048
4,10239,198,1,1,502,2048
4,10239,35,1,1,345,2048
4,10239,199,1,1,557,2048
4,10239,208,1,1,560,2048
4,10239,320,1,1,669,2048
4,10239,239,1,1,591,2048
4,10239,258,1,1,609,2048
4,10239,277,1,1,638,2048
5,11070,63,1,1,360,831
5,11201,256,1,1,605,2048
5,11302,227,1,1,590,2048
5,11985,276,1,1,631,2048
5,12197,5,1,1,281,2048
5,12287,126,1,1,491,2048
5,12287,236,1,1,586,2048
5,12287,211,1,1,563,2048
5,12287,251,1,1,606,2048
5,12287,453,1,1,806,2048
5,12287,225,1,1,581,2048
5,12287,477,1,1,830,2048
5,12287,265,1,1,614,2048
5,12287,416,1,1,771,2048
5,12287,134,1,1,434,2048
5,12287,465,1,1,819,2048
6,12614,-29,1,1,287,1312
6,13118,248,1,1,600,2048
6,13249,131,1,1,419,2048
6,14033,328,1,1,681,2048
6,14101,347,1,1,691,1814
6,14245,203,1,1,504,2048
6,14335,219,1,1,528,2048
6,14335,-5,1,1,288,2048
6,14335,158,1,1,510,2048
6,14335,166,1,1,499,2048
6,14335,181,1,1,474,2048
6,14335,-9,1,1,292,2048
6,14335,521,1,1,874,2048
6,14335,314,1,1,664,2048
6,14335,102,1,1,392,2048
6,14335,322,1,1,671,2048
7,14662,103,1,1,419,2048
7,15154,32,1,1,331,819
7,15166,370,1,1,725,2048
7,15297,470,1,1,820,2048
7,15388,69,1,1,366,1053
7,16081,153,1,1,457,2048
7,16108,14,1,1,317,1863
7,16149,259,1,1,608,2048
7,16383,154,1,1,461,2048
7,16383,342,1,1,691,2048
7,16383,470,1,1,823,2048
7,16383,263,1,1,612,2048
7,16383,501,1,1,854,2048
7,16383,125,1,1,423,2048
7,16383,359,1,1,650,2048
7,16383,400,1,1,753,2048
8,16710,346,1,1,712,2048
8,17202,450,1,1,805,2048
8,17214,-19,1,1,254,2048
8,17345,339,1,1,689,2048
8,17436,303,1,1,658,2048
8,18129,452,1,1,786,2048
8,18156,585,1,1,937,2048
8,18197,437,1,1,786,2048
8,18431,246,1,1,606,2048
8,18431,606,1,1,878,2048
8,18431,180,1,1,495,2048
8,18431,-50,1,1,227,2048
8,18431,341,1,1,691,2048
8,18431,120,1,1,407,2048
8,18431,672,1,1,958,2048
8,18431,-12,1,1,264,2048
9,18727,7,1,1,306,1513
9,18758,371,1,1,733,2048
9,19250,297,1,1,627,2048
9,19368,33,1,1,333,2023
9,19484,474,1,1,827,2048
9,20177,143,1,1,446,2048
9,20204,59,1,1,359,2048
9,20245,191,1,1,502,2048
9,20479,234,1,1,553,2048
9,20479,358,1,1,681,2048
9,20479,293,1,1,646,2048
9,20479,391,1,1,744,2048
9,20479,114,1,1,419,2048
9,20479,498,1,1,847,2048
9,20479,255,1,1,579,2048
9,20479,-49,1,1,243,2048
10,20712,345,1,1,668,1985
10,20806,502,1,1,825,2048
10,20936,630,1,1,925,1452
10,21089,630,1,1,925,1839
10,21416,313,1,1,657,2048
11,21786,55,1,1,354,697
11,21851,33,1,1,329,1139
10,22225,467,1,1,817,2048
10,22252,382,1,1,687,2048
10,22281,39,1,1,339,1802
10,22293,230,1,1,548,2048
10,22394,365,1,1,691,1915
10,22520,47,1,1,352,2041
10,22527,314,1,1,667,2048
10,22527,188,1,1,491,2048
10,22527,89,1,1,368,2048
10,22527,311,1,1,628,2048
10,22527,615,1,1,913,2048
11,22594,414,1,1,763,1788
11,22984,485,1,1,827,2048
12,23322,362,1,1,675,1471
11,23464,467,1,1,806,2048
11,23582,382,1,1,691,1062
12,23834,206,1,1,516,2048
11,24132,637,1,1,937,1851
11,24166,390,1,1,709,1914
11,24273,452,1,1,803,2048
11,24279,639,1,1,933,1986
12,24356,468,1,1,809,1762
11,24414,635,1,1,936,1887
11,24442,474,1,1,827,2048
11,24575,250,1,1,574,2048
11,24575,745,1,1,1068,2048
11,24575,381,1,1,693,2048
11,24575,101,1,1,381,2048
12,24898,79,1,1,373,1434
12,25032,216,1,1,535,2048
13,25081,49,1,1,347,1759
12,25095,77,1,1,373,929
12,25630,308,1,1,650,2048
12,25643,59,1,1,358,1511
13,25702,76,1,1,373,607
13,25826,381,1,1,694,928
12,25832,384,1,1,691,1559
12,25862,79,1,1,373,1583
13,25882,443,1,1,793,2048
12,26362,622,1,1,918,1920
13,26404,208,1,1,505,2048
12,26462,241,1,1,578,2048
12,26469,646,1,1,939,1894
12,26502,79,1,1,373,1927
12,26623,185,1,1,497,2048
12,26623,163,1,1,455,2048
13,26930,490,1,1,813,1898
14,27129,616,1,1,908,2048
13,27202,513,1,1,827,1370
13,27307,378,1,1,691,1677
13,27330,330,1,1,646,1687
14,27717,301,1,1,642,2015
13,27765,379,1,1,691,1403
14,27874,216,1,1,508,2048
13,27910,427,1,1,776,2048
14,27930,191,1,1,519,2048
13,27948,348,1,1,658,1479
15,28071,78,1,1,373,942
13,28214,498,1,1,826,1712
13,28308,624,1,1,923,1685
14,28452,511,1,1,852,2048
13,28510,866,1,1,1173,2048
13,28671,329,1,1,659,2048
14,28799,79,1,1,373,1034
14,28978,520,1,1,889,2048
14,29250,440,1,1,756,2048
15,29286,499,1,1,820,1569
14,29355,344,1,1,676,2048
14,29378,912,1,1,1257,2048
14,29547,79,1,1,373,1599
15,29802,472,1,1,801,1928
16,29898,807,1,1,1118,1827
15,29912,64,1,1,361,1982
14,29958,869,1,1,1218,2048
14,30083,61,1,1,358,1573
14,30203,643,1,1,936,1989
14,30356,457,1,1,764,2048
15,30434,638,1,1,936,1982
14,30719,264,1,1,600,2048
15,30847,274,1,1,597,2048
15,31026,600,1,1,891,2048
15,31298,589,1,1,939,2048
16,31334,614,1,1,906,2048
15,31338,264,1,1,586,1791
15,31403,492,1,1,827,2048
15,31426,255,1,1,587,2048
16,31692,356,1,1,670,1780
16,31850,301,1,1,651,2048
17,31946,441,1,1,773,2048
15,32006,359,1,1,691,2048
15,32063,357,1,1,674,1980
15,32251,164,1,1,480,2048
16,32403,79,1,1,373,1377
15,32404,464,1,1,800,2048
16,32482,439,1,1,774,2048
15,32767,413,1,1,720,2048
17,32848,382,1,1,691,1514
16,32851,603,1,1,937,2004
17,33087,382,1,1,691,1395
16,33214,497,1,1,819,1788
16,33346,1004,1,1,1330,2048
16,33386,494,1,1,822,2048
16,33451,146,1,1,452,2048
16,33492,351,1,1,676,1429
17,33716,623,1,1,915,1313
17,33898,275,1,1,603,2048
17,33990,79,1,1,373,1139
18,33994,961,1,1,1281,2048
16,34054,575,1,1,912,2048
18,34189,-20,1,1,283,1341
16,34299,177,1,1,475,2048
16,34452,691,1,1,980,2048
17,34507,386,1,1,689,1293
17,34530,481,1,1,814,2048
16,34815,481,1,1,816,2048
18,34864,380,1,1,690,1148
18,35135,1077,1,1,1405,2048
17,35202,485,1,1,798,1856
18,35378,387,1,1,691,1480
19,35411,381,1,1,691,1417
17,35434,1059,1,1,1411,2048
17,35466,385,1,1,696,1974
17,35499,83,1,1,419,2048
18,35614,79,1,1,373,1084
18,35997,480,1,1,805,2007
18,36062,517,1,1,827,860
17,36102,259,1,1,612,2048
19,36104,333,1,1,642,1915
17,36226,368,1,1,691,1927
19,36441,620,1,1,936,1306
17,36500,271,1,1,624,2048
18,36555,981,1,1,1265,2048
18,36567,383,1,1,691,1133
19,36602,521,1,1,827,1738
20,36855,373,1,1,691,1444
17,36863,346,1,1,691,2048
19,36882,380,1,1,691,1504
19,36938,79,1,1,373,941
18,37012,386,1,1,698,1513
18,37514,1068,1,1,1411,2048
18,37561,504,1,1,818,1335
20,37655,79,1,1,373,1053
19,37662,99,1,1,373,2048
19,37795,386,1,1,690,1228
21,37883,407,1,1,709,1028
19,38110,139,1,1,492,2048
20,38118,515,1,1,827,1180
18,38150,1187,1,1,1502,2048
20,38152,226,1,1,570,2048
19,38303,364,1,1,691,1748
20,38305,521,1,1,827,1423
19,38480,384,1,1,691,1468
20,38489,251,1,1,603,2048
18,38548,419,1,1,704,2048
18,38771,996,1,1,1333,1908
19,38895,391,1,1,697,1334
19,38896,387,1,1,691,1382
20,38946,384,1,1,691,1151
20,38991,386,1,1,691,1329
22,38992,630,1,1,939,1109
20,39340,79,1,1,373,1037
20,39371,387,1,1,691,1261
21,39448,406,1,1,709,1296
21,39532,404,1,1,709,1227
21,39703,620,1,1,891,2048
21,39759,79,1,1,373,768
21,39799,386,1,1,691,1310
19,39927,389,1,1,693,1379
21,39984,79,1,1,373,1038
20,40020,384,1,1,691,1540
21,40022,387,1,1,691,1904
19,40167,387,1,1,691,1396
20,40187,386,1,1,691,1292
19,40198,474,1,1,827,2048
20,40224,401,1,1,709,1328
23,40234,386,1,1,691,1242
21,40636,406,1,1,709,1265
21,40764,386,1,1,691,1424
22,40786,387,1,1,691,1338
22,40788,387,1,1,691,1085
22,40860,387,1,1,691,1328
20,41060,79,1,1,373,1133
22,41192,383,1,1,691,1208
22,41282,386,1,1,691,1260
21,41340,386,1,1,691,1320
20,41379,386,1,1,691,1181
20,41418,385,1,1,691,1251
21,41441,385,1,1,691,1254
24,41614,520,1,1,827,1380
21,41675,519,1,1,827,1451
22,41807,-97,1,1,215,2048
22,41847,327,1,1,691,2048
22,41885,385,1,1,691,1249
23,42022,387,1,1,691,1236
22,42037,387,1,1,691,1273
23,42124,519,1,1,827,1336
23,42152,386,1,1,691,1292
21,43108,-102,1,1,251,2048
23,43240,-102,1,1,251,2048
23,43330,-102,1,1,251,2048
22,43388,-102,1,1,251,2048
21,43427,-102,1,1,251,2048
21,43466,-102,1,1,251,2048
22,43489,-102,1,1,251,2048
25,43662,-102,1,1,251,2048
22,43723,-102,1,1,251,2048
23,43855,-102,1,1,251,2048
23,43895,-102,1,1,251,2048
23,43933,-102,1,1,251,2048
24,44070,-102,1,1,251,2048
23,44085,-102,1,1,251,2048
24,44172,-102,1,1,251,2048
24,44200,-102,1,1,251,2048
22,45156,-102,1,1,251,2048
24,45288,-102,1,1,251,2048
24,45378,-102,1,1,251,2048
23,45436,-102,1,1,251,2048
22,45475,-102,1,1,251,2048
22,45514,-102,1,1,251,2048
23,45537,-102,1,1,251,2048
26,45710,-102,1,1,251,2048
23,45771,-102,1,1,251,2048
24,45903,-102,1,1,251,2048
24,45943,-102,1,1,251,2048
24,45981,-102,1,1,251,2048
25,46118,-102,1,1,251,2048
24,46133,-102,1,1,251,2048
25,46220,-102,1,1,251,2048
25,46248,-102,1,1,251,2048
23,47204,-102,1,1,251,2048
25,47336,-102,1,1,251,2048
25,47426,-102,1,1,251,2048
24,47484,-102,1,1,251,2048
23,47523,-102,1,1,251,2048
23,47562,-102,1,1,251,2048
24,47585,-102,1,1,251,2048
27,47758,-102,1,1,251,2048
24,47819,-102,1,1,251,2048
25,47951,-102,1,1,251,2048
25,47991,-102,1,1,251,2048
25,48029,-102,1,1,251,2048
26,48166,-102,1,1,251,2048
25,48181,-102,1,1,251,2048
26,48268,-102,1,1,251,2048
26,48296,-102,1,1,251,2048
24,49252,-102,1,1,251,2048
26,49384,-102,1,1,251,2048
26,49474,-102,1,1,251,2048
25,49532,-102,1,1,251,2048
24,49571,-102,1,1,251,2048
24,49610,-102,1,1,251,2048
25,49633,-102,1,1,251,2048
28,49806,-102,1,1,251,2048
25,49867,-102,1,1,251,2048
26,49999,-102,1,1,251,2048
26,50039,-102,1,1,251,2048
26,50077,-102,1,1,251,2048
27,50214,-102,1,1,251,2048
26,50229,-102,1,1,251,2048
27,50316,-102,1,1,251,2048
27,50344,-102,1,1,251,2048
25,51300,-102,1,1,251,2048
27,51432,-102,1,1,251,2048
27,51522,-102,1,1,251,2048
26,51580,-102,1,1,251,2048
25,51619,-102,1,1,251,2048
25,51658,-102,1,1,251,2048
26,51681,-102,1,1,251,2048
29,51854,-102,1,1,251,2048
26,51915,-102,1,1,251,2048
27,52047,-102,1,1,251,2048
27,52087,-102,1,1,251,2048
27,52125,-102,1,1,251,2048
28,52262,-102,1,1,251,2048
27,52277,-102,1,1,251,2048
28,52364,-102,1,1,251,2048
28,52392,-102,1,1,251,2048
26,53348,-102,1,1,251,2048
28,53480,-102,1,1,251,2048
28,53570,-102,1,1,251,2048
27,53628,-102,1,1,251,2048
26,53667,-102,1,1,251,2048
26,53706,-102,1,1,251,2048
27,53729,-102,1,1,251,2048
30,53902,-102,1,1,251,2048
27,53963,-102,1,1,251,2048
28,54095,-102,1,1,251,2048
28,54135,-102,1,1,251,2048
28,54173,-102,1,1,251,2048
29,54310,-102,1,1,251,2048
28,54325,-102,1,1,251,2048
29,54412,-102,1,1,251,2048
29,54440,-102,1,1,251,2048
27,55396,-102,1,1,251,2048
29,55528,-102,1,1,251,2048
29,55618,-102,1,1,251,2048
28,55676,-102,1,1,251,2048
27,55715,-102,1,1,251,2048
27,55754,-102,1,1,251,2048
28,55777,-102,1,1,251,2048
31,55950,-102,1,1,251,2048
28,56011,-102,1,1,251,2048
29,56143,-102,1,1,251,2048
29,56183,-102,1,1,251,2048
29,56221,-102,1,1,251,2048
30,56358,-102,1,1,251,2048
29,56373,-102,1,1,251,2048
30,56460,-102,1,1,251,2048
30,56488,-102,1,1,251,2048
28,57444,-102,1,1,251,2048
30,57576,-102,1,1,251,2048
30,57666,20,1,1,373,2048
29,57724,94,1,1,368,2048
28,57763,-37,1,1,254,2048
28,57802,77,1,1,354,2048
29,57825,88,1,1,371,2048
32,57946,77,1,1,371,1996
30,57956,63,1,1,361,1813
29,57977,74,1,1,368,1966
30,58061,59,1,1,353,1878
29,58100,69,1,1,367,656
31,58206,74,1,1,368,540
30,58269,109,1,1,419,2048
30,58281,63,1,1,359,1908
30,58284,67,1,1,362,560
31,58358,69,1,1,363,1898
29,58391,79,1,1,373,628
31,58406,107,1,1,419,2048
29,58431,66,1,1,361,629
31,58469,68,1,1,363,1981
30,58490,74,1,1,373,665
33,58598,72,1,1,368,652
31,58604,61,1,1,357,648
30,58755,65,1,1,361,655
31,58811,74,1,1,368,542
31,58885,59,1,1,355,601
32,58938,52,1,1,348,580
30,59008,77,1,1,371,577
32,59029,65,1,1,361,623
32,59036,67,1,1,362,567
31,59059,63,1,1,359,569
30,59223,50,1,1,349,832
34,59225,60,1,1,356,627
32,59234,62,1,1,358,630
31,59322,69,1,1,363,567
32,59417,61,1,1,356,606
32,59476,73,1,1,367,591
33,59491,71,1,1,365,553
31,59590,55,1,1,351,582
31,59624,66,1,1,419,2048
33,59663,77,1,1,371,634
30,60025,66,1,1,419,2048
33,60040,60,1,1,354,623
31,60109,47,1,1,416,2048
32,60254,68,1,1,421,2048
31,60329,57,1,1,419,2048
33,61084,272,1,1,643,2048
32,61107,321,1,1,691,2048
31,61271,112,1,1,475,2048
35,61273,113,1,1,475,2048
33,61282,114,1,1,475,2048
32,61370,24,1,1,387,2048
33,61524,111,1,1,475,2048
34,61539,122,1,1,475,2048
32,61638,126,1,1,501,2048
32,61672,340,1,1,701,2048
34,61711,443,1,1,816,2048
33,61983,57,1,1,352,613
31,62073,167,1,1,531,2048
34,62088,167,1,1,531,2048
32,62157,167,1,1,531,2048
33,62302,169,1,1,531,2048
36,62323,377,1,1,697,1050
32,62377,171,1,1,533,2048
35,62720,59,1,1,356,632
33,62777,355,1,1,678,1105
34,63132,469,1,1,827,2048
35,63134,45,1,1,341,1595
33,63155,111,1,1,475,2048
33,63290,77,1,1,371,1652
36,63304,48,1,1,344,584
32,63319,122,1,1,475,2048
34,63330,112,1,1,475,2048
33,63434,497,1,1,827,1277
34,63572,171,1,1,475,2048
35,63759,332,1,1,695,2048
34,64017,363,1,1,691,1240
34,64031,111,1,1,475,2048
32,64121,123,1,1,419,2048
34,64282,386,1,1,694,848
36,64313,59,1,1,353,1179
34,64350,178,1,1,531,2048
37,64371,46,1,1,341,2048
33,64425,170,1,1,475,2048
34,64450,78,1,1,372,1160
34,64678,379,1,1,691,1523
35,64760,79,1,1,373,1188
35,65180,66,1,1,419,2048
37,65352,234,1,1,533,2048
33,65367,315,1,1,691,2048
35,65378,226,1,1,580,2048
37,65525,78,1,1,372,1212
34,65755,371,1,1,691,1330
36,65807,193,1,1,475,2048
35,66065,231,1,1,567,2048
33,66066,597,1,1,939,1945
35,66079,317,1,1,670,2048
38,66112,404,1,1,709,760
35,66182,363,1,1,693,1504
38,66192,645,1,1,937,1821
34,66249,78,1,1,372,882
35,66330,403,1,1,691,2048
35,66398,506,1,1,823,2048
35,66498,399,1,1,691,2048
36,66808,230,1,1,548,2048
36,67228,59,1,1,353,2048
36,67298,77,1,1,373,1219
34,67323,514,1,1,827,1257
36,67331,77,1,1,371,1149
39,67357,385,1,1,691,1245
35,67421,379,1,1,691,1172
36,67426,164,1,1,475,2048
37,67438,377,1,1,691,1631
38,67573,170,1,1,509,2048
39,67601,512,1,1,823,1409
35,67803,372,1,1,656,2048
37,68035,384,1,1,691,1227
36,68113,311,1,1,614,2048
37,68350,401,1,1,707,1122
36,68378,351,1,1,670,2048
36,68446,381,1,1,692,2048
36,68546,210,1,1,516,2048
38,68941,76,1,1,370,906
40,68942,616,1,1,939,1341
35,68956,373,1,1,691,1633
40,69022,512,1,1,827,1665
36,69126,496,1,1,827,1705
37,69196,370,1,1,691,1770
39,69251,378,1,1,691,1678
37,69293,510,1,1,827,1962
36,69294,77,1,1,371,1491
37,69346,57,1,1,396,2048
38,69420,484,1,1,827,1982
37,69767,369,1,1,691,1654
38,69925,507,1,1,821,1575
37,70158,373,1,1,690,1780
41,70160,506,1,1,821,1218
41,70198,384,1,1,691,1176
37,70208,371,1,1,690,1762
36,70487,383,1,1,691,1531
37,70524,484,1,1,801,1398
37,70594,170,1,1,509,2048
38,70608,511,1,1,821,1412
39,70860,501,1,1,827,1919
38,70863,385,1,1,691,1570
38,70891,518,1,1,827,1545
39,71228,641,1,1,934,1303
37,71235,511,1,1,827,1941
40,71299,451,1,1,760,2048
39,71335,509,1,1,827,1915
38,71469,521,1,1,831,1702
42,71483,516,1,1,827,1323
42,71787,498,1,1,808,1589
37,71903,508,1,1,827,1416
39,72198,646,1,1,939,1335
38,72206,498,1,1,829,2048
38,72230,646,1,1,939,1706
38,72256,248,1,1,548,2048
39,72305,399,1,1,709,1697
38,72405,520,1,1,829,1811
39,72476,510,1,1,821,1585
40,72515,513,1,1,823,1655
38,72681,490,1,1,801,1446
40,72889,516,1,1,827,1661
40,72989,370,1,1,691,1654
43,73079,515,1,1,827,1596
41,73347,502,1,1,827,2048
39,73388,372,1,1,690,1919
39,73450,79,1,1,373,1244
43,73594,502,1,1,819,1807
39,73797,823,1,1,1125,1541
39,73843,384,1,1,694,1613
38,73951,-37,1,1,254,2048
40,74061,515,1,1,827,1585
41,74083,383,1,1,691,1568
39,74095,504,1,1,814,1690
41,74173,749,1,1,1053,1184
40,74246,41,1,1,387,2048
40,74305,495,1,1,828,2000
39,74482,486,1,1,801,1801
41,74589,383,1,1,693,1700
44,74710,372,1,1,685,1631
44,74834,384,1,1,691,1240
42,74915,516,1,1,827,1568
42,75050,403,1,1,708,967
40,75062,516,1,1,827,1612
40,75125,385,1,1,690,1282
40,75180,388,1,1,694,1383
40,75406,363,1,1,691,2018
39,75641,386,1,1,691,1690
41,75658,514,1,1,827,1597
40,75731,513,1,1,827,1249
42,75840,511,1,1,827,1667
40,75885,494,1,1,816,1790
41,75896,504,1,1,819,1650
45,76122,388,1,1,698,1412
42,76255,498,1,1,812,1666
41,76353,511,1,1,827,2048
45,76355,510,1,1,827,1521
43,76560,380,1,1,693,1645
41,76775,386,1,1,694,1595
42,76841,642,1,1,935,945
40,76900,379,1,1,691,1259
41,77036,382,1,1,691,1911
41,77088,507,1,1,821,2026
43,77098,494,1,1,827,2048
43,77350,380,1,1,691,1510
41,77387,503,1,1,828,1981
42,77606,642,1,1,935,1948
41,77779,380,1,1,691,2048
46,77840,79,1,1,373,1485
42,77905,381,1,1,691,1552
41,77933,499,1,1,828,2048
43,78166,484,1,1,827,1911
46,78170,271,1,1,574,2048
41,78240,506,1,1,820,1340
44,78353,499,1,1,816,1793
42,78356,514,1,1,827,1320
44,78648,515,1,1,827,1550
43,78655,517,1,1,827,1814
42,78823,481,1,1,827,2048
44,79057,508,1,1,820,1707
42,79136,487,1,1,830,2048
42,79154,508,1,1,820,1767
43,79422,373,1,1,691,1816
42,79445,508,1,1,819,1666
42,79718,383,1,1,691,1478
42,79749,511,1,1,822,1816
47,79822,515,1,1,827,1652
47,79882,515,1,1,826,2042
43,79953,491,1,1,830,2048
44,80150,515,1,1,827,1495
44,80172,363,1,1,691,2006
43,80195,508,1,1,820,1839
45,80218,513,1,1,828,1570
45,80246,515,1,1,827,1893
43,80301,515,1,1,827,1478
43,80538,511,1,1,821,1384
44,80640,79,1,1,373,1218
45,80645,509,1,1,819,1588
43,80739,514,1,1,825,1603
43,81169,504,1,1,816,1724
48,81218,385,1,1,691,1396
43,81259,508,1,1,820,1541
48,81358,516,1,1,827,1476
44,81501,512,1,1,821,1200
43,81577,511,1,1,823,1828
45,81687,516,1,1,827,1515
46,81786,505,1,1,819,1568
44,81843,515,1,1,827,1890
46,81862,516,1,1,827,1616
45,82054,516,1,1,827,1414
44,82128,372,1,1,691,1590
46,82161,506,1,1,816,1516
45,82198,492,1,1,827,2048
44,82243,479,1,1,827,2048
44,82336,507,1,1,818,1597
44,82828,503,1,1,816,1569
44,83026,515,1,1,827,1857
49,83093,484,1,1,801,1735
