0,737,44,1,1,340,738
0,2439,36,1,1,336,2440
0,2734,-9,1,1,300,2735
0,2988,647,1,1,939,2989
0,3073,637,1,1,932,3074
0,3832,634,1,1,936,3833
0,3906,496,1,1,936,3907
0,3984,627,1,1,924,3985
0,4095,197,1,1,502,4096
0,4095,632,1,1,914,4096
0,4095,571,1,1,882,4096
0,4095,222,1,1,545,4096
0,4095,169,1,1,538,4096
0,4095,6,1,1,318,4096
0,4095,281,1,1,733,4096
0,4095,695,1,1,1147,4096
1,4197,640,1,1,939,3460
1,4838,59,1,1,354,743
1,6336,316,1,1,688,2352
1,6425,628,1,1,927,3437
1,6535,328,1,1,780,4096
1,6811,647,1,1,940,3738
1,6830,100,1,1,441,4096
2,7281,52,1,1,356,3084
1,7455,641,1,1,941,3360
2,7696,41,1,1,354,1271
1,7755,615,1,1,913,3660
1,7928,679,1,1,1130,4096
1,8002,347,1,1,681,4096
1,8191,165,1,1,530,4096
1,8191,375,1,1,739,4096
1,8191,418,1,1,804,4096
1,8191,204,1,1,538,4096
1,8191,324,1,1,713,4096
2,8934,251,1,1,617,4096
2,9243,29,1,1,329,1052
3,9701,25,1,1,323,2005
2,10411,632,1,1,938,2956
2,10432,277,1,1,620,4096
2,10465,623,1,1,917,3930
2,10794,641,1,1,939,2866
2,10907,337,1,1,792,4096
2,10926,545,1,1,995,4096
2,11053,635,1,1,928,3051
3,11377,1146,1,1,1508,4096
3,11458,-4,1,1,297,993
2,11584,642,1,1,934,3393
3,11670,7,1,1,312,2736
2,11851,228,1,1,606,4096
2,11982,644,1,1,937,3791
2,12287,235,1,1,565,4096
2,12287,178,1,1,563,4096
3,13126,626,1,1,926,3883
3,13313,646,1,1,938,2902
3,13605,388,1,1,782,2811
4,13797,292,1,1,664,4096
3,14069,42,1,1,339,1782
3,14528,642,1,1,915,4096
4,14565,512,1,1,919,2895
3,15003,249,1,1,616,4096
3,15022,383,1,1,763,4096
3,15149,171,1,1,517,4096
4,15242,35,1,1,338,3865
4,15554,591,1,1,886,4096
3,15680,259,1,1,597,4096
3,15947,487,1,1,941,4096
3,16078,289,1,1,642,4096
4,16188,627,1,1,927,2119
3,16383,386,1,1,838,4096
4,16509,639,1,1,934,2904
4,16810,637,1,1,930,2282
4,17138,20,1,1,322,1458
4,17222,382,1,1,744,4096
5,17343,39,1,1,338,2101
4,17360,637,1,1,937,2211
4,17409,71,1,1,379,4096
5,17512,645,1,1,937,1958
5,17893,241,1,1,602,4096
5,17994,45,1,1,341,856
4,18409,397,1,1,774,2331
4,18458,631,1,1,941,3436
5,18661,469,1,1,827,4096
4,19099,317,1,1,702,4096
4,19116,18,1,1,328,2733
5,19362,44,1,1,341,953
4,20043,145,1,1,461,4096
5,20284,442,1,1,815,4096
5,20286,623,1,1,923,3064
5,20431,646,1,1,941,3071
5,20478,636,1,1,932,3668
5,20596,631,1,1,926,3187
6,20601,66,1,1,364,3089
5,20605,201,1,1,539,4096
6,20681,321,1,1,672,2788
5,20804,55,1,1,351,1705
6,21439,148,1,1,473,4096
5,21788,642,1,1,935,2672
5,22063,504,1,1,938,3605
6,22090,201,1,1,538,4096
6,22096,643,1,1,936,2734
6,22516,-13,1,1,294,2085
6,22530,871,1,1,1323,3869
6,22947,627,1,1,925,2663
6,23183,63,1,1,359,2897
6,23185,617,1,1,917,2707
5,23204,649,1,1,941,3161
7,23897,634,1,1,931,1807
7,24503,796,1,1,1111,3822
6,24692,1211,1,1,1596,4096
7,24697,425,1,1,877,4096
6,24701,488,1,1,880,4096
6,24900,273,1,1,654,4096
6,25183,632,1,1,926,3120
7,25448,637,1,1,935,4009
8,25479,65,1,1,361,1582
7,25788,641,1,1,939,2603
6,25884,732,1,1,1184,4096
7,25946,978,1,1,1316,3850
7,26018,498,1,1,931,3502
7,26626,68,1,1,366,4096
8,27041,37,1,1,344,1253
7,27043,253,1,1,601,4096
7,27279,755,1,1,1219,4096
6,27300,475,1,1,930,4096
7,27409,545,1,1,927,2708
8,27689,755,1,1,1077,3186
7,27713,32,1,1,329,3021
8,28115,272,1,1,641,3418
8,28127,457,1,1,841,2679
7,28339,518,1,1,938,3156
7,28508,-12,1,1,288,3608
9,29575,478,1,1,894,4096
8,29701,644,1,1,937,3075
8,29821,638,1,1,934,2412
7,29980,902,1,1,1354,4096
8,30042,615,1,1,1012,4096
8,30114,396,1,1,809,4096
8,30803,638,1,1,939,3524
8,30873,534,1,1,923,2534
8,30882,632,1,1,939,3839
8,31068,48,1,1,345,2560
9,31137,338,1,1,691,4096
7,31396,471,1,1,856,4096
9,31785,71,1,1,375,4096
9,31807,361,1,1,738,3680
8,31809,117,1,1,430,4096
10,31833,638,1,1,932,2258
9,32211,823,1,1,1278,4096
9,32513,311,1,1,691,2471
9,33216,622,1,1,919,2334
9,33797,308,1,1,708,4096
9,33917,434,1,1,859,4096
9,33925,573,1,1,934,3052
8,34076,887,1,1,1339,4096
9,34210,-18,1,1,277,4096
10,34220,643,1,1,939,3083
8,34407,622,1,1,916,3011
9,34440,-23,1,1,280,3372
9,34899,613,1,1,1014,4096
10,35649,519,1,1,937,3136
11,35867,-8,1,1,299,4034
10,35881,189,1,1,536,4096
10,35903,627,1,1,939,4096
9,35905,956,1,1,1411,4096
10,36307,252,1,1,664,4096
10,36323,643,1,1,936,3107
10,36461,638,1,1,931,2536
11,36730,35,1,1,337,827
10,36829,365,1,1,690,2912
9,36979,-17,1,1,294,2572
10,37022,319,1,1,677,3225
10,37029,67,1,1,362,2819
10,37298,607,1,1,910,2399
9,37548,641,1,1,935,3472
11,38154,435,1,1,827,3934
10,38183,639,1,1,932,3743
11,38831,37,1,1,340,1802
11,39010,610,1,1,935,3129
10,39203,631,1,1,928,3298
11,39623,564,1,1,939,2325
11,39685,1279,1,1,1629,3378
11,39745,675,1,1,1138,4096
12,39963,372,1,1,740,4096
10,39980,626,1,1,920,2432
11,40290,634,1,1,930,3268
11,40419,261,1,1,631,4096
11,40557,204,1,1,601,4096
11,40779,440,1,1,827,2596
12,40826,368,1,1,824,4096
11,40925,690,1,1,993,4096
10,41075,192,1,1,554,4096
11,41561,-25,1,1,277,2358
12,41565,30,1,1,334,1820
12,42250,384,1,1,787,4096
11,42492,637,1,1,933,2512
13,42734,635,1,1,930,2771
12,42927,819,1,1,1279,4096
12,43106,149,1,1,499,4096
13,43311,778,1,1,1086,2485
11,43683,-22,1,1,286,2608
12,43719,897,1,1,1316,4096
12,43781,493,1,1,948,4096
12,43825,714,1,1,1041,3535
12,44127,40,1,1,339,3708
12,44211,534,1,1,913,3654
12,44369,626,1,1,918,3590
12,44390,644,1,1,937,3465
14,45202,324,1,1,665,2468
12,45450,326,1,1,657,3889
13,45661,15,1,1,316,4096
13,45673,55,1,1,351,1283
12,46047,636,1,1,936,2364
14,46341,614,1,1,913,3030
13,46346,154,1,1,508,4096
13,46463,820,1,1,1120,2682
12,46588,335,1,1,687,4096
13,46791,984,1,1,1323,2966
13,47023,301,1,1,683,4096
13,47132,637,1,1,938,2921
13,47136,769,1,1,1100,3009
13,47202,449,1,1,900,4096
13,47358,641,1,1,933,3639
13,47652,62,1,1,357,2202
15,48015,532,1,1,932,2813
14,48028,69,1,1,364,670
14,48362,323,1,1,722,2689
13,48465,441,1,1,893,4096
13,49207,464,1,1,805,2619
14,49427,559,1,1,931,2291
15,49551,513,1,1,924,3210
14,49670,794,1,1,1099,3324
14,49757,213,1,1,603,4096
13,50143,540,1,1,992,4096
15,50382,645,1,1,938,2354
14,50559,503,1,1,846,4096
16,50700,483,1,1,827,2685
14,50887,145,1,1,470,4096
14,51119,674,1,1,1098,4096
14,51228,218,1,1,616,4096
16,51259,488,1,1,827,1708
14,51298,340,1,1,691,4096
14,51494,538,1,1,927,3842
15,52342,347,1,1,687,3980
14,52483,371,1,1,691,3276
14,52561,430,1,1,813,4096
14,52722,360,1,1,690,2579
15,53367,439,1,1,827,3940
